date,token_id,gini_coefficient,nakamoto_coefficient,shannon_entropy,hhi,theil_index,unique_holders
2024-04-01,balancer,0.9939979915455606,16,6.869432660155166,0.028555396284464206,6.007714717269432,47536
2022-10-01,apwine,0.9338481715669571,5,5.394191913392577,0.0691140243303972,3.2060821475585115,1038
2022-10-01,uniswap,0.9938610932582903,23,7.487481234089373,0.028191612478310837,7.503243459704956,325517
2022-10-01,aave,0.9736037880632009,41,8.960630399159337,0.011343799791463953,5.5059075826289146,122632
2022-10-01,index-cooperative,0.981279859416668,6,5.586354696522521,0.0631403834331879,4.521276376477668,4418
2022-10-01,yearn-finance,0.9830972618155267,20,7.733007715189021,0.016667952554600882,5.463119817350224,50173
2022-10-01,balancer,0.9908935005874802,16,7.039608876017971,0.0231593719197335,5.763102497788723,41881
2024-05-01,apwine,0.9279360284122753,9,6.167789687466027,0.059445403350032,2.9524764665748715,1377
2024-05-01,uniswap,0.9942385531058404,33,8.169118007989272,0.01055968912550988,7.188993081708275,381320
2024-05-01,aave,0.9704121471954602,69,9.756867244341096,0.009642710853721329,5.267755861361459,167829
2024-05-01,index-cooperative,0.9714226675142911,13,6.59587507283331,0.03666389774431366,4.0442209292111055,5520
2024-05-01,yearn-finance,0.9878989842830337,19,7.671804303288014,0.01908617764253046,5.550688431614606,52490
2024-05-01,balancer,0.9938163041832843,20,7.074708539562835,0.023669857588254135,5.8690401002172115,47708
2022-04-01,apwine,0.9699329775705773,1,2.983408710070465,0.417116036068494,4.877109727882506,1038
2022-04-01,uniswap,0.9945814774691288,17,7.01411703566854,0.03511548539288121,7.771431611409373,306584
2022-04-01,aave,0.9757143893394135,39,8.743197436766863,0.012796348667626252,5.524318640137931,107435
2022-04-01,index-cooperative,0.9837451784827236,4,5.053302101530033,0.08191329389405375,4.872947522901262,4340
2022-04-01,yearn-finance,0.9876342176711985,18,7.212988301714331,0.035700419888430805,5.760238378609712,47094
2022-04-01,balancer,0.9937642616060927,14,6.664588064212353,0.03030691473962015,5.955972810171708,39164
2024-01-01,apwine,0.9342711909142526,10,6.097477971993931,0.0361838311453548,2.815836507125776,1144
2024-01-01,uniswap,0.9939702437422293,35,8.237218136570187,0.010450079864183172,7.125631290827637,375208
2024-01-01,aave,0.9740763502093889,45,9.227290112807943,0.012790861943858605,5.615907566964837,164683
2024-01-01,index-cooperative,0.9750553659293234,10,6.217064086295442,0.03707736547127175,4.229026983871463,5107
2024-01-01,yearn-finance,0.9862232701860837,17,7.693135520959835,0.02113372235102904,5.537749023871783,52587
2024-01-01,balancer,0.9936019747246797,16,6.874985737989514,0.031050974007444873,5.997746292576434,47246
